stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
1,2,0,0,1533673153.61,1.80900001526,r,0,81,stimType1_trialType2_cue0_order0 (37)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,1,1533673158.44,1.77900004387,j,1,82,stimType1_trialType2_cue1_order0 (99)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,0,1533673163.23,0,9,0,83,stimType1_trialType0_cue0_order0 (16)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,0,1533673168.02,1.62199997902,r,0,84,stimType1_trialType2_cue0_order0 (97)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,1,1533673172.86,1.24799990654,j,1,85,stimType1_trialType0_cue1_order0 (88)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,1,1533673177.62,0.90499997139,j,1,86,stimType1_trialType2_cue1_order0 (22)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,0,1533673182.44,1.57500004768,r,1,87,stimType1_trialType0_cue0_order1 (81)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,1,1533673187.36,1.42699980736,i,1,88,stimType1_trialType1_cue1_order1 (99)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,1,1533673192.24,0.796000003815,i,1,89,stimType1_trialType2_cue1_order1 (67)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,1,1533673197.22,1.0759999752,j,0,90,stimType1_trialType2_cue1_order1 (88)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,1,1533673202.17,0.765000104904,j,1,91,stimType1_trialType0_cue1_order0 (6)_resized.png,1.65299987793,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,1,1533673208.56,0.68799996376,j,1,92,stimType1_trialType2_cue1_order0 (29)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,0,1533673213.34,0.827000141144,r,1,93,stimType1_trialType1_cue0_order1 (50)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,0,1533673218.27,0.96799993515,r,1,94,stimType1_trialType0_cue0_order1 (24)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,1,1533673223.09,1.15400004387,i,1,95,stimType1_trialType2_cue1_order1 (4)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,0,1533673227.96,1.95200014114,r,1,96,stimType1_trialType0_cue0_order1 (48)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,0,1,1533673232.78,1.20199990273,i,0,97,stimType1_trialType1_cue1_order0 (98)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,0,1533673237.62,0,9,0,98,stimType1_trialType2_cue0_order1 (37)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,1,1533673242.5,0.733000040054,i,1,99,stimType1_trialType0_cue1_order1 (28)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,0,1533673247.34,0.81200003624,f,1,100,stimType1_trialType0_cue0_order0 (51)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,1,1533673252.12,0.842000007629,j,1,101,stimType1_trialType0_cue1_order0 (1)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,1,1533673256.86,0.733000040054,i,1,102,stimType1_trialType1_cue1_order1 (74)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,1,1533673261.7,0.950999975204,j,1,103,stimType1_trialType0_cue1_order0 (61)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,0,1533673266.52,1.02999997139,r,1,104,stimType1_trialType0_cue0_order1 (80)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,0,0,1533673271.34,0.842000007629,f,1,105,stimType1_trialType1_cue0_order0 (96)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,0,1533673276.15,0.795000076294,f,1,106,stimType1_trialType2_cue0_order0 (40)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,0,0,1533673280.96,1.59200000763,f,1,107,stimType1_trialType1_cue0_order0 (86)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,1,1533673285.74,1.09200000763,i,1,108,stimType1_trialType2_cue1_order1 (88)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,0,1,1533673290.66,0.71799993515,j,1,109,stimType1_trialType1_cue1_order0 (33)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,1,1533673295.48,1.40400004387,j,0,110,stimType1_trialType0_cue1_order1 (94)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,0,1533673300.3,1.76300001144,r,1,111,stimType1_trialType1_cue0_order1 (71)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,0,1533673305.32,0.999000072479,f,1,112,stimType1_trialType0_cue0_order0 (36)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,1,1533673310.06,1.01399993896,i,1,113,stimType1_trialType1_cue1_order1 (88)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,0,1533673314.96,0.826999902725,f,1,114,stimType1_trialType2_cue0_order0 (32)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,1,1533673319.78,0.99799990654,j,1,115,stimType1_trialType0_cue1_order0 (61)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,1,1533673324.54,0.826999902725,i,1,116,stimType1_trialType1_cue1_order1 (13)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,0,1533673329.45,1.32899999619,r,1,117,stimType1_trialType2_cue0_order1 (64)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,0,1533673334.33,0.99799990654,r,1,118,stimType1_trialType1_cue0_order1 (42)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,0,1533673339.24,0.920000076294,r,1,119,stimType1_trialType2_cue0_order1 (15)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,0,1,1533673344.08,1.17000007629,j,1,120,stimType1_trialType1_cue1_order0 (23)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
